student_id,academic_year,major,facility_rated,satisfaction_score,timestamp,comments
STU10599,2022-2023,Mathematics,Auditorium,4.0,2022-07-02 14:55:59,Disappointed with auditorium condition
STU10600,2024-2025,Business Administration,Medical Center,5.0,2024-10-19 13:54:30,
STU10601,2024-2025,History,Medical Center,1.0,2024-02-25 15:27:41,
STU10602,2022-2023,Electrical Engineering,Hostel,,2022-04-05 11:21:58,Could be better at hostel
STU10603,,Mathematics,Auditorium,4.0,2021-09-12 15:34:54,Satisfactory services at auditorium
STU10604,2024-2025,Psychology,Cafeteria,1.0,2024-09-16 14:39:50,Poor maintenance of cafeteria
STU10605,2023-2024,Electrical Engineering,Parking,2.0,2023-07-27 10:35:24,
STU10606,2021-2022,Biology,Auditorium,1.0,2021-08-11 11:33:27,
STU10607,2024-2025,Architecture,Cafeteria,2.0,2024-05-22 16:38:29,
STU10608,2024-2025,Biology,Medical Center,1.0,2024-01-08 16:53:03,
STU10609,2023-2024,Economics,Administration Office,3.0,2023-01-27 14:06:43,Satisfactory services at administration office
STU10610,2024-2025,Business Administration,Library,4.0,2024-04-05 17:58:16,
STU10611,2024-2025,Electrical Engineering,Sports Complex,5.0,2024-03-20 09:59:23,Needs improvement in sports complex
STU10612,2022-2023,Architecture,Hostel,1.0,2022-06-27 10:35:54,Satisfactory services at hostel
STU10613,2023-2024,Economics,Auditorium,2.0,2023-08-08 12:48:12,
,2022-2023,History,Auditorium,5.0,2022-02-18 14:06:28,Disappointed with auditorium condition
,2023-2024,Biology,Administration Office,1.0,2023-02-17 13:13:24,
STU10616,2022-2023,Business Administration,,5.0,2022-05-16 10:57:48,Disappointed with computer lab condition
STU10617,2022-2023,Mechanical Engineering,Sports Complex,5.0,2022-02-06 09:38:24,
STU10618,2024-2025,Electrical Engineering,Auditorium,5.0,2024-08-09 13:41:56,Satisfactory services at auditorium
STU10619,2024-2025,,Classrooms,2.0,2024-07-06 09:17:06,
STU10620,2022-2023,Mathematics,Sports Complex,5.0,2022-02-27 09:27:41,Poor maintenance of sports complex
STU10621,2024-2025,,Hostel,1.0,2024-10-24 16:48:12,Could be better at hostel
STU10622,2022-2023,Business Administration,,5.0,2022-10-17 10:22:53,Needs improvement in medical center
STU10623,2023-2024,Civil Engineering,Cafeteria,2.0,2023-10-07 16:05:21,
STU10624,2024-2025,Computer Science,Sports Complex,5.0,2024-05-26 17:58:46,
STU10625,2022-2023,Electrical Engineering,Classrooms,4.0,2022-08-27 14:07:00,
STU10626,2021-2022,Psychology,Cafeteria,1.0,2021-07-28 11:29:28,
STU10627,2024-2025,Economics,Cafeteria,1.0,,Very happy with cafeteria services
STU10628,2024-2025,Biology,Medical Center,1.0,2024-08-22 11:55:54,Poor maintenance of medical center
STU10629,2021-2022,Mechanical Engineering,Library,5.0,2021-06-05 09:50:00,Excellent facilities at library
STU10630,2021-2022,English Literature,,2.0,2021-12-01 12:09:42,Satisfactory services at classrooms
STU10631,2024-2025,History,Computer Lab,4.0,2024-02-14 12:13:13,
STU10632,2023-2024,Mechanical Engineering,Parking,1.0,2023-01-05 14:21:31,
STU10633,2023-2024,Business Administration,Parking,1.0,2023-02-06 09:22:22,Very happy with parking services
STU10634,2022-2023,English Literature,Parking,2.0,,
STU10635,2023-2024,Chemistry,Library,5.0,2023-06-23 11:14:02,Needs improvement in library
STU10636,2022-2023,Physics,Medical Center,3.0,2022-10-18 15:40:00,
STU10637,2023-2024,Biology,Medical Center,2.0,2023-07-26 10:29:35,
STU10638,2022-2023,Computer Science,Parking,3.0,2022-10-19 16:15:40,
STU10639,2023-2024,History,Library,4.0,2023-11-18 10:35:49,
STU10640,2022-2023,,Classrooms,2.0,2022-01-11 17:36:47,
STU10641,2022-2023,Mathematics,Administration Office,1.0,2022-01-17 16:36:56,Good experience with administration office
STU10642,2022-2023,Mathematics,Auditorium,4.0,2022-01-17 13:49:47,
STU10643,2023-2024,Business Administration,Computer Lab,5.0,2023-08-10 09:17:41,Excellent facilities at computer lab
STU10644,2023-2024,Computer Science,Auditorium,1.0,2023-04-18 12:55:55,
STU10645,2021-2022,,Computer Lab,5.0,2021-10-20 17:25:25,Good experience with computer lab
STU10646,2022-2023,Business Administration,Cafeteria,2.0,2022-01-10 11:16:43,
STU10647,2024-2025,Electrical Engineering,Library,5.0,2024-03-08 12:35:52,
STU10648,2022-2023,Civil Engineering,Administration Office,3.0,,
STU10649,2022-2023,Economics,Medical Center,4.0,2022-06-16 12:15:06,
STU10650,2023-2024,Chemistry,Medical Center,1.0,2023-10-25 12:02:51,
STU10651,2022-2023,Mechanical Engineering,Library,5.0,2022-12-01 16:33:43,Poor maintenance of library
STU10652,,Mathematics,Hostel,1.0,2022-07-15 15:16:47,
STU10653,2021-2022,English Literature,Cafeteria,4.0,2021-08-02 12:13:15,
STU10654,2024-2025,Architecture,Classrooms,5.0,2024-04-22 10:11:51,
STU10655,2023-2024,Electrical Engineering,Administration Office,2.0,2023-03-06 12:26:52,Disappointed with administration office condition
STU10656,2022-2023,Business Administration,Cafeteria,2.0,2022-05-23 13:36:08,
STU10657,2021-2022,Computer Science,Parking,1.0,2021-05-25 14:07:41,
STU10658,2022-2023,Architecture,Medical Center,2.0,2022-12-06 15:45:33,Needs improvement in medical center
STU10659,2021-2022,Electrical Engineering,Cafeteria,1.0,2021-12-07 12:41:12,
STU10660,2023-2024,,Sports Complex,5.0,2023-03-02 09:09:33,Excellent facilities at sports complex
STU10661,2023-2024,Physics,Auditorium,2.0,2023-08-26 13:35:09,
STU10662,2022-2023,Civil Engineering,Parking,2.0,2022-06-18 13:21:20,Could be better at parking
STU10663,2024-2025,Mathematics,Medical Center,1.0,2024-01-26 14:37:53,
STU10664,2022-2023,Chemistry,Medical Center,2.0,2022-06-17 11:49:37,
STU10665,,,Computer Lab,5.0,2021-05-25 15:23:32,
STU10666,2021-2022,Physics,Sports Complex,5.0,2021-10-27 17:51:41,Needs improvement in sports complex
STU10667,2022-2023,Psychology,Hostel,2.0,2022-08-23 15:39:32,
STU10668,2022-2023,Computer Science,Computer Lab,4.0,2022-03-19 10:53:17,
STU10669,,Economics,Computer Lab,4.0,2022-04-17 10:57:25,
STU10670,2023-2024,Mathematics,Auditorium,,2023-10-19 10:36:29,
STU10671,,Biology,Library,4.0,2023-02-21 17:07:17,
STU10672,2023-2024,Architecture,Classrooms,5.0,2023-03-03 16:58:57,
STU10673,2021-2022,English Literature,Hostel,1.0,2021-06-12 10:36:06,
STU10674,2023-2024,Psychology,,2.0,,Poor maintenance of administration office
STU10675,2023-2024,Business Administration,Hostel,3.0,2023-08-07 16:27:31,Very happy with hostel services
STU10676,2021-2022,Business Administration,Classrooms,1.0,2021-04-11 13:22:28,
STU10677,2022-2023,Computer Science,,,2022-07-27 12:39:15,
STU10678,2022-2023,History,Parking,,2022-01-28 17:11:04,
STU10679,2022-2023,Mathematics,Cafeteria,5.0,2022-02-14 10:12:38,
STU10680,2023-2024,Architecture,,2.0,2023-05-01 15:55:40,
,2024-2025,Chemistry,Auditorium,5.0,2024-03-22 11:09:11,
STU10682,2024-2025,Mathematics,Sports Complex,5.0,2024-12-02 12:36:02,
STU10683,2024-2025,English Literature,,1.0,2024-07-02 17:13:03,
STU10684,2021-2022,Mechanical Engineering,Parking,3.0,2021-04-05 10:41:00,Needs improvement in parking
STU10685,2021-2022,English Literature,Administration Office,2.0,,
STU10686,2023-2024,Civil Engineering,Library,4.0,2023-04-07 15:01:48,
STU10687,2023-2024,Mathematics,Cafeteria,3.0,2023-02-23 16:48:59,
STU10688,2023-2024,Economics,Sports Complex,5.0,2023-12-04 11:21:48,Good experience with sports complex
STU10689,,History,Library,4.0,2024-05-24 12:30:43,Very happy with library services
STU10690,2021-2022,,Medical Center,4.0,2021-05-21 09:49:36,
STU10691,2022-2023,Mechanical Engineering,Sports Complex,4.0,2022-04-19 15:56:43,Satisfactory services at sports complex
STU10692,,Business Administration,Medical Center,2.0,2024-10-09 15:04:57,
STU10693,2023-2024,History,Cafeteria,5.0,2023-08-01 09:38:13,Excellent facilities at cafeteria
STU10694,2021-2022,,Computer Lab,4.0,2021-04-08 14:42:18,
STU10695,2021-2022,Architecture,Administration Office,3.0,2021-11-17 12:57:43,
STU10696,2024-2025,Computer Science,Medical Center,2.0,2024-11-21 16:45:22,Could be better at medical center
STU10697,2022-2023,History,Computer Lab,4.0,2022-02-15 14:56:28,
STU10698,2023-2024,Economics,Cafeteria,2.0,2023-05-03 17:39:02,
,2022-2023,Economics,Medical Center,4.0,2022-04-12 10:20:55,
STU10700,2024-2025,Electrical Engineering,Computer Lab,5.0,2024-07-09 09:01:18,
STU10701,2021-2022,,Parking,3.0,2021-09-17 10:35:18,
STU10702,2024-2025,Business Administration,Classrooms,3.0,2024-07-17 15:35:39,Could be better at classrooms
STU10703,2021-2022,Architecture,Sports Complex,5.0,2021-09-04 11:23:13,Needs improvement in sports complex
,2024-2025,History,Hostel,1.0,2024-08-11 11:22:16,
STU10705,2021-2022,Physics,Administration Office,1.0,2021-03-22 11:44:11,
STU10706,2021-2022,,Library,4.0,2021-11-27 15:59:21,
STU10707,2024-2025,English Literature,Hostel,2.0,2024-01-18 16:53:30,
STU10708,2022-2023,Mechanical Engineering,Classrooms,,2022-09-27 17:45:07,
STU10709,2024-2025,Business Administration,Sports Complex,5.0,2024-09-28 10:42:13,
STU10710,2022-2023,Civil Engineering,Classrooms,4.0,2022-08-25 09:06:56,Needs improvement in classrooms
STU10711,2022-2023,Mechanical Engineering,Parking,1.0,2022-12-07 10:01:09,
STU10712,2023-2024,Computer Science,Sports Complex,5.0,2023-09-19 15:38:54,Needs improvement in sports complex
STU10713,2023-2024,Chemistry,Cafeteria,2.0,2023-12-15 14:49:36,
STU10714,2022-2023,Biology,Classrooms,2.0,2022-03-03 09:06:12,
,2021-2022,Psychology,Administration Office,1.0,2021-06-19 13:31:09,Excellent facilities at administration office
STU10716,2022-2023,Mathematics,Classrooms,4.0,2022-08-27 11:02:03,Disappointed with classrooms condition
STU10717,2023-2024,,Administration Office,2.0,2023-08-13 12:45:13,Could be better at administration office
STU10718,2023-2024,Mathematics,Library,4.0,2023-09-02 17:12:51,Poor maintenance of library
,2023-2024,Chemistry,Classrooms,3.0,2023-07-03 11:59:57,
STU10720,2024-2025,Psychology,Medical Center,,2024-09-25 13:44:11,
STU10721,2022-2023,Physics,Administration Office,2.0,2022-03-03 16:04:25,
STU10722,2024-2025,Mathematics,Parking,2.0,2024-02-03 16:30:10,
STU10723,2022-2023,Biology,,4.0,,
STU10724,2022-2023,Economics,Classrooms,5.0,2022-07-27 14:37:01,
STU10725,2023-2024,History,Library,5.0,2023-05-17 12:32:21,
STU10726,2022-2023,Mechanical Engineering,Classrooms,5.0,2022-05-19 10:22:32,Could be better at classrooms
STU10727,2021-2022,History,Hostel,2.0,2021-09-16 13:54:27,
STU10728,2024-2025,Mathematics,Parking,2.0,2024-10-07 13:58:37,
STU10729,2024-2025,Business Administration,Parking,2.0,2024-03-09 14:57:50,
STU10730,2022-2023,Mathematics,Sports Complex,5.0,2022-06-26 09:20:38,
STU10731,2024-2025,English Literature,Sports Complex,5.0,2024-02-27 09:34:34,
,2024-2025,Physics,Classrooms,4.0,2024-03-19 10:17:43,
STU10733,2024-2025,Physics,Hostel,2.0,,
STU10734,2021-2022,Biology,Library,5.0,2021-05-14 13:44:25,
,2022-2023,Mathematics,Computer Lab,4.0,2022-11-16 09:15:36,Very happy with computer lab services
STU10736,2024-2025,,Medical Center,3.0,2024-05-02 14:26:37,
STU10737,2023-2024,Biology,Auditorium,3.0,2023-08-08 09:52:06,Excellent facilities at auditorium
STU10738,2022-2023,Biology,,5.0,2022-04-08 10:56:28,
,2021-2022,Chemistry,Parking,2.0,2021-04-20 14:36:21,
STU10740,2022-2023,Economics,Classrooms,4.0,2022-06-14 13:32:56,
STU10741,2023-2024,Mathematics,Parking,2.0,,
STU10742,2022-2023,Civil Engineering,Auditorium,3.0,2022-10-14 10:24:08,
STU10743,2024-2025,Chemistry,Parking,1.0,2024-06-03 14:57:05,
STU10744,2021-2022,Mechanical Engineering,Medical Center,2.0,,
STU10745,2022-2023,Computer Science,Library,5.0,2022-05-20 17:46:02,
STU10746,2021-2022,Biology,Parking,,2021-08-10 11:23:27,Disappointed with parking condition
STU10747,2021-2022,Computer Science,Cafeteria,1.0,2021-02-11 09:14:25,
STU10748,2022-2023,Electrical Engineering,Parking,1.0,2022-02-07 17:41:49,
STU10749,2022-2023,Electrical Engineering,Medical Center,,2022-10-01 13:47:14,Very happy with medical center services
STU10750,2021-2022,Civil Engineering,Sports Complex,5.0,2021-04-28 09:59:55,Could be better at sports complex
STU10751,2021-2022,Physics,Medical Center,1.0,2021-10-19 09:04:50,Satisfactory services at medical center
STU10752,2023-2024,Business Administration,Computer Lab,5.0,2023-04-04 12:52:17,
STU10753,2023-2024,Biology,Hostel,2.0,2023-12-07 15:28:53,Good experience with hostel
STU10754,2024-2025,,Auditorium,1.0,2024-05-02 12:47:45,
STU10755,2023-2024,Chemistry,Medical Center,,2023-03-20 10:50:40,
STU10756,2024-2025,Civil Engineering,Medical Center,4.0,2024-03-05 09:57:41,
STU10757,2024-2025,Business Administration,Parking,2.0,2024-01-04 12:17:08,Excellent facilities at parking
STU10758,2023-2024,Architecture,Auditorium,2.0,2023-04-18 10:56:48,
,2022-2023,Architecture,Cafeteria,3.0,2022-02-10 14:44:41,
STU10760,2022-2023,Chemistry,,1.0,2022-06-13 12:54:13,
STU10761,2022-2023,Mathematics,Hostel,2.0,2022-06-05 17:41:31,
STU10762,2023-2024,Mechanical Engineering,,2.0,2023-09-09 10:02:45,
STU10763,2023-2024,Psychology,Cafeteria,1.0,2023-02-22 17:43:30,
STU10764,2024-2025,Mechanical Engineering,Computer Lab,5.0,2024-12-10 16:42:24,
STU10765,,Biology,Classrooms,3.0,2023-03-26 17:23:52,
,2022-2023,Computer Science,Parking,3.0,2022-04-02 15:33:25,Poor maintenance of parking
STU10767,2021-2022,Architecture,Classrooms,5.0,,
STU10768,2021-2022,Mathematics,Auditorium,3.0,2021-05-11 16:18:22,
STU10769,2023-2024,English Literature,Cafeteria,2.0,2023-10-07 17:32:18,
STU10770,2022-2023,Psychology,Medical Center,2.0,2022-12-08 13:41:27,Good experience with medical center
STU10771,2022-2023,Biology,Library,5.0,2022-01-11 10:49:52,
STU10772,2022-2023,Psychology,Library,5.0,2022-01-17 14:01:48,
STU10773,2024-2025,Chemistry,Administration Office,2.0,2024-09-08 09:54:28,Could be better at administration office
STU10774,2022-2023,Biology,Parking,2.0,2022-03-14 14:50:22,
STU10775,2021-2022,Physics,Computer Lab,5.0,2021-05-23 17:14:51,
STU10776,2024-2025,Electrical Engineering,Parking,2.0,2024-06-03 16:58:05,
STU10777,,Electrical Engineering,Cafeteria,2.0,2023-07-09 12:11:04,
STU10778,2022-2023,Civil Engineering,Computer Lab,5.0,2022-12-18 17:01:36,Disappointed with computer lab condition
STU10779,2022-2023,Biology,Sports Complex,,2022-10-14 11:47:53,Very happy with sports complex services
STU10780,2022-2023,English Literature,Parking,1.0,,
STU10781,2024-2025,Chemistry,,2.0,2024-09-16 09:52:02,
STU10782,2024-2025,Biology,Medical Center,5.0,2024-09-01 13:26:41,Very happy with medical center services
STU10783,,Civil Engineering,Library,5.0,2023-08-26 12:02:11,
STU10784,2022-2023,Architecture,Classrooms,5.0,2022-09-21 13:34:26,Disappointed with classrooms condition
,2024-2025,Psychology,Computer Lab,5.0,2024-12-11 15:56:01,
STU10786,2021-2022,Mechanical Engineering,Medical Center,5.0,2021-05-26 13:51:44,
STU10787,,,Classrooms,4.0,2023-02-25 10:56:31,Good experience with classrooms
STU10788,2021-2022,Computer Science,Library,4.0,2021-03-12 17:56:50,
STU10789,2023-2024,Mechanical Engineering,Classrooms,5.0,2023-09-15 14:02:59,
STU10790,2023-2024,Mathematics,Administration Office,2.0,,
STU10791,2022-2023,Economics,Parking,,2022-08-16 17:39:49,Needs improvement in parking
STU10792,2023-2024,English Literature,Hostel,2.0,2023-01-05 14:15:40,
STU10793,2024-2025,Mechanical Engineering,Medical Center,4.0,2024-10-05 15:15:34,Needs improvement in medical center
STU10794,2022-2023,Business Administration,Library,4.0,2022-05-17 15:56:42,
STU10795,2023-2024,Civil Engineering,Cafeteria,5.0,2023-07-24 10:22:45,Disappointed with cafeteria condition
STU10796,2022-2023,Computer Science,Classrooms,1.0,2022-03-27 14:34:55,
STU10797,2022-2023,Civil Engineering,Parking,1.0,2022-05-11 09:15:06,
STU10798,2023-2024,Mathematics,Cafeteria,1.0,2023-05-18 12:47:16,Could be better at cafeteria
STU10799,2022-2023,Civil Engineering,Auditorium,2.0,2022-09-28 13:37:02,
STU10800,2022-2023,Psychology,Library,5.0,2022-02-15 17:13:57,
STU10801,2022-2023,Chemistry,Administration Office,1.0,2022-10-17 16:35:57,Excellent facilities at administration office
STU10802,2023-2024,,Auditorium,3.0,2023-04-18 10:36:25,
STU10803,2022-2023,Mathematics,Sports Complex,5.0,2022-06-19 13:27:34,
STU10804,2024-2025,Computer Science,Medical Center,4.0,2024-07-19 13:36:14,
STU10805,2021-2022,History,Hostel,2.0,2021-04-04 14:49:37,
STU10806,2024-2025,English Literature,Administration Office,3.0,2024-08-11 13:17:54,Could be better at administration office
STU10807,2022-2023,Electrical Engineering,Auditorium,3.0,2022-11-12 11:52:38,Poor maintenance of auditorium
STU10808,2023-2024,Physics,Computer Lab,,2023-03-16 14:20:59,
STU10809,2021-2022,Psychology,Computer Lab,4.0,2021-08-09 17:50:34,Needs improvement in computer lab
STU10810,2022-2023,Mathematics,Cafeteria,1.0,2022-01-11 10:05:21,Poor maintenance of cafeteria
STU10811,2021-2022,Economics,Hostel,1.0,2021-07-17 15:29:27,
STU10812,2022-2023,Architecture,Classrooms,3.0,2022-08-06 10:23:36,Could be better at classrooms
STU10813,2023-2024,English Literature,Classrooms,1.0,2023-02-12 17:42:27,
STU10814,2021-2022,Business Administration,Hostel,2.0,2021-10-03 12:28:41,Needs improvement in hostel
STU10815,2022-2023,History,Administration Office,2.0,2022-06-13 13:07:03,
STU10816,2023-2024,Computer Science,Hostel,1.0,2023-07-15 17:36:33,
STU10817,2022-2023,Psychology,Medical Center,4.0,,
STU10818,2022-2023,Psychology,Classrooms,4.0,2022-05-03 12:18:47,
STU10819,2022-2023,Psychology,Medical Center,5.0,2022-07-14 10:41:18,
STU10820,2023-2024,Mechanical Engineering,Auditorium,5.0,2023-10-25 12:13:43,
STU10821,2024-2025,English Literature,Administration Office,1.0,2024-04-19 11:27:20,
STU10822,2024-2025,Chemistry,Cafeteria,3.0,,
STU10823,2024-2025,English Literature,Administration Office,3.0,2024-11-02 17:46:01,
STU10824,2024-2025,History,Medical Center,5.0,2024-06-28 09:46:05,Disappointed with medical center condition
STU10825,2024-2025,English Literature,Library,5.0,,
STU10826,2022-2023,Mathematics,Medical Center,3.0,2022-02-07 13:53:19,
STU10827,2022-2023,Architecture,Medical Center,2.0,2022-06-11 16:38:42,
STU10828,2021-2022,Mathematics,Classrooms,5.0,2021-11-28 16:33:31,
STU10829,2024-2025,,Sports Complex,5.0,2024-09-01 09:28:12,
STU10830,2023-2024,Chemistry,Classrooms,3.0,2023-09-13 09:19:56,
STU10831,2022-2023,Physics,Library,5.0,2022-11-12 17:48:48,
STU10832,2022-2023,Civil Engineering,Medical Center,5.0,2022-10-14 15:55:39,
STU10833,2023-2024,Economics,Administration Office,1.0,2023-04-06 15:03:51,Could be better at administration office
STU10834,2022-2023,Mathematics,Library,4.0,2022-11-07 15:58:54,
STU10835,2022-2023,Chemistry,Administration Office,3.0,2022-02-13 15:54:35,
STU10836,2024-2025,Mechanical Engineering,Hostel,2.0,2024-11-15 16:14:32,
STU10837,2023-2024,Physics,Medical Center,3.0,2023-09-13 15:20:44,
STU10838,2024-2025,English Literature,,5.0,2024-12-11 17:50:34,
STU10839,2023-2024,Electrical Engineering,Medical Center,5.0,2023-07-18 14:07:16,
STU10840,2023-2024,Computer Science,Parking,2.0,2023-11-16 16:22:59,
STU10841,2023-2024,English Literature,Hostel,3.0,2023-01-16 11:55:55,Could be better at hostel
STU10842,2023-2024,Physics,,4.0,2023-12-28 15:16:14,Needs improvement in sports complex
STU10843,2024-2025,Physics,Medical Center,2.0,2024-06-26 12:34:33,Could be better at medical center
STU10844,2021-2022,,Hostel,1.0,2021-09-26 12:21:30,
STU10845,2024-2025,History,Computer Lab,5.0,2024-11-20 13:22:08,
STU10846,2024-2025,Biology,Classrooms,3.0,2024-04-19 15:36:49,
STU10847,2023-2024,Computer Science,Classrooms,4.0,2023-02-18 15:57:48,Very happy with classrooms services
STU10848,2024-2025,Psychology,Classrooms,1.0,2024-03-27 14:19:33,
STU10849,2023-2024,Architecture,Library,5.0,2023-03-20 10:44:43,
STU10850,2022-2023,Computer Science,Sports Complex,5.0,2022-10-11 14:05:58,
STU10851,2023-2024,Civil Engineering,Computer Lab,5.0,2023-08-22 13:39:18,
STU10852,2022-2023,Electrical Engineering,Classrooms,2.0,2022-04-16 15:48:48,
STU10853,2022-2023,Architecture,Medical Center,1.0,2022-01-04 13:36:51,
STU10854,2021-2022,Chemistry,Library,5.0,2021-07-01 15:57:23,Poor maintenance of library
STU10855,2023-2024,Civil Engineering,Sports Complex,5.0,2023-07-19 13:38:23,
STU10856,2024-2025,Psychology,Hostel,1.0,2024-09-11 10:38:03,Needs improvement in hostel
STU10857,2024-2025,,Computer Lab,5.0,2024-12-28 11:06:37,
STU10858,2024-2025,Physics,Administration Office,1.0,2024-10-07 17:38:18,
STU10859,2024-2025,Psychology,Hostel,2.0,2024-10-06 09:56:36,
STU10860,2023-2024,Physics,Auditorium,1.0,2023-01-19 14:17:09,
STU10861,2022-2023,Economics,Computer Lab,5.0,2022-04-03 10:40:13,Good experience with computer lab
STU10862,2021-2022,Economics,Sports Complex,5.0,2021-05-17 14:24:01,
STU10863,2021-2022,Civil Engineering,,4.0,2021-05-13 14:36:54,
STU10864,2023-2024,Civil Engineering,Library,4.0,2023-04-17 13:45:15,
,,Economics,Administration Office,2.0,2021-09-19 09:01:14,
STU10866,2023-2024,Biology,Library,5.0,2023-01-05 17:13:23,
STU10867,2023-2024,Computer Science,Cafeteria,4.0,2023-12-12 09:39:48,
STU10868,2024-2025,English Literature,Auditorium,1.0,2024-02-10 14:35:23,
STU10869,2021-2022,English Literature,Parking,2.0,2021-05-06 09:05:49,
STU10870,2021-2022,Economics,Parking,1.0,2021-08-16 14:05:53,
STU10871,2023-2024,Architecture,Sports Complex,4.0,2023-06-11 10:38:06,
STU10872,2021-2022,Computer Science,Hostel,3.0,2021-08-24 17:30:54,Needs improvement in hostel
STU10873,2022-2023,Biology,Cafeteria,3.0,2022-06-03 16:10:14,Poor maintenance of cafeteria
STU10874,2024-2025,Physics,Hostel,2.0,2024-02-18 12:40:23,
STU10875,2023-2024,English Literature,Parking,1.0,2023-10-05 09:33:55,
STU10876,2022-2023,Civil Engineering,Medical Center,5.0,2022-08-04 14:19:17,
STU10877,2022-2023,Mathematics,Sports Complex,4.0,2022-08-28 15:12:15,
STU10878,2022-2023,Chemistry,Hostel,2.0,2022-01-17 11:34:42,
STU10879,2023-2024,Biology,Medical Center,2.0,2023-12-11 11:51:09,
STU10880,2022-2023,Chemistry,Parking,2.0,2022-03-01 16:57:41,Could be better at parking
STU10881,2021-2022,Psychology,Sports Complex,,2021-06-02 09:00:08,Satisfactory services at sports complex
STU10882,2023-2024,Mathematics,Sports Complex,5.0,2023-06-18 15:08:05,
STU10883,2022-2023,Business Administration,Library,5.0,2022-07-19 14:36:16,
STU10884,2023-2024,Mathematics,,5.0,2023-04-28 10:42:56,
STU10885,,Business Administration,Sports Complex,5.0,,Satisfactory services at sports complex
STU10886,2023-2024,Electrical Engineering,Auditorium,5.0,2023-10-01 13:08:59,
STU10887,2024-2025,Business Administration,Auditorium,2.0,2024-06-09 15:06:55,Good experience with auditorium
STU10888,2021-2022,Biology,Medical Center,2.0,2021-09-28 09:32:50,
STU10889,2021-2022,Mechanical Engineering,Auditorium,5.0,2021-10-14 12:35:52,
STU10890,2022-2023,Business Administration,Sports Complex,5.0,2022-06-12 11:39:37,
STU10891,2022-2023,Mechanical Engineering,Parking,1.0,,
STU10892,2022-2023,Civil Engineering,Parking,2.0,2022-02-28 09:33:38,
STU10893,2022-2023,Computer Science,Library,5.0,2022-01-28 15:47:44,Good experience with library
STU10894,2021-2022,Architecture,Parking,1.0,2021-11-17 17:09:07,
STU10895,,Business Administration,,1.0,2022-11-20 17:01:36,
STU10896,2024-2025,Physics,Cafeteria,1.0,2024-06-23 10:42:09,
STU10897,2022-2023,Mechanical Engineering,Hostel,2.0,2022-12-01 13:07:47,
STU10898,2022-2023,History,Administration Office,3.0,2022-05-18 11:46:37,
