student_id,academic_year,major,facility_rated,satisfaction_score,timestamp,comments
STU10899,2021-2022,Civil Engineering,Sports Complex,5.0,2021-09-18 10:25:29,
STU10900,2021-2022,Chemistry,,4.0,2021-06-14 12:25:46,
STU10901,2024-2025,Economics,Cafeteria,1.0,2024-06-11 17:39:10,
STU10902,2021-2022,Biology,Auditorium,3.0,2021-10-10 17:35:22,
STU10903,2022-2023,Mechanical Engineering,Auditorium,4.0,2022-03-09 13:31:53,
STU10904,2022-2023,Mechanical Engineering,Classrooms,2.0,2022-12-05 17:00:40,Poor maintenance of classrooms
STU10905,2022-2023,Chemistry,Classrooms,,2022-01-16 11:01:10,
STU10906,2024-2025,Mechanical Engineering,Sports Complex,5.0,2024-02-17 14:30:57,Needs improvement in sports complex
STU10907,2022-2023,Architecture,Auditorium,5.0,2022-03-08 16:30:02,Very happy with auditorium services
STU10908,2022-2023,Civil Engineering,Library,5.0,2022-09-21 13:31:10,
STU10909,2023-2024,Architecture,Sports Complex,5.0,,
STU10910,2024-2025,English Literature,Computer Lab,5.0,2024-12-04 17:03:11,Disappointed with computer lab condition
STU10911,2023-2024,Biology,Parking,1.0,2023-12-26 11:23:18,
STU10912,2021-2022,History,Computer Lab,5.0,2021-06-13 17:32:13,
STU10913,2021-2022,Computer Science,Library,5.0,2021-11-15 10:16:31,
STU10914,2021-2022,Economics,Sports Complex,5.0,2021-11-21 09:42:48,
STU10915,2022-2023,English Literature,Hostel,1.0,2022-07-14 09:44:14,
STU10916,2021-2022,Architecture,Classrooms,1.0,2021-06-12 17:51:53,Satisfactory services at classrooms
STU10917,2021-2022,Civil Engineering,Library,5.0,2021-09-02 17:22:04,
STU10918,2022-2023,Biology,Sports Complex,5.0,2022-01-22 11:37:53,
STU10919,2023-2024,Physics,Hostel,3.0,2023-01-07 09:26:56,Good experience with hostel
STU10920,2022-2023,Electrical Engineering,,5.0,2022-03-15 13:54:11,
,2022-2023,Physics,Parking,1.0,2022-10-02 15:22:58,
STU10922,2022-2023,History,Cafeteria,,2022-01-06 12:00:17,
STU10923,2023-2024,Mathematics,Medical Center,5.0,2023-11-12 12:32:23,Disappointed with medical center condition
STU10924,2024-2025,Civil Engineering,Sports Complex,5.0,2024-12-11 10:29:43,Very happy with sports complex services
STU10925,2023-2024,History,Computer Lab,5.0,2023-09-18 17:34:51,
STU10926,2023-2024,Computer Science,Auditorium,3.0,2023-08-05 13:40:34,
STU10927,2022-2023,Architecture,Hostel,3.0,2022-02-14 09:25:57,
STU10928,2021-2022,History,Administration Office,2.0,2021-03-08 10:01:26,
STU10929,2023-2024,,Medical Center,4.0,2023-05-10 09:03:31,
,2023-2024,Psychology,Medical Center,4.0,2023-12-02 11:23:44,
STU10931,2023-2024,Chemistry,Auditorium,3.0,2023-12-09 12:27:00,Poor maintenance of auditorium
STU10932,2022-2023,Business Administration,Hostel,2.0,2022-07-17 14:39:11,Poor maintenance of hostel
STU10933,2024-2025,Biology,,5.0,2024-07-26 17:09:09,
STU10934,2022-2023,Architecture,Computer Lab,5.0,2022-02-11 13:51:36,
STU10935,2024-2025,Physics,Medical Center,2.0,2024-12-23 16:43:21,
STU10936,,Architecture,Library,4.0,2022-01-25 10:42:17,Needs improvement in library
STU10937,2023-2024,Architecture,Medical Center,2.0,2023-11-25 17:30:06,
,2023-2024,Electrical Engineering,Library,,2023-04-02 17:34:14,
STU10939,2022-2023,Economics,Computer Lab,5.0,2022-04-19 09:27:30,Needs improvement in computer lab
STU10940,2022-2023,Architecture,,3.0,2022-06-20 17:36:19,
STU10941,2022-2023,History,Medical Center,,2022-09-27 13:55:58,
STU10942,2022-2023,Mathematics,Cafeteria,3.0,2022-05-27 11:23:25,
STU10943,2023-2024,Mechanical Engineering,Sports Complex,5.0,2023-01-04 12:09:24,
STU10944,2023-2024,Physics,Auditorium,1.0,2023-06-26 16:34:26,
STU10945,2023-2024,Economics,Medical Center,3.0,2023-07-04 17:36:50,
STU10946,2022-2023,Electrical Engineering,Administration Office,,2022-07-10 14:13:48,
STU10947,2021-2022,Psychology,Medical Center,3.0,2021-04-26 15:23:33,Disappointed with medical center condition
STU10948,2021-2022,Biology,Classrooms,1.0,2021-04-27 13:56:16,
STU10949,2024-2025,Physics,Parking,3.0,2024-08-09 12:48:45,
STU10950,2023-2024,Computer Science,Medical Center,4.0,2023-10-09 17:02:53,
STU10951,2023-2024,,Administration Office,2.0,2023-07-04 10:23:26,
STU10952,2021-2022,Psychology,Parking,1.0,2021-04-25 09:42:49,
STU10953,2023-2024,English Literature,Library,4.0,2023-10-16 13:12:08,Could be better at library
STU10954,2024-2025,Biology,Classrooms,5.0,2024-11-18 12:13:46,
STU10955,2021-2022,Mechanical Engineering,Medical Center,2.0,2021-10-18 09:29:20,Good experience with medical center
STU10956,2024-2025,Computer Science,Classrooms,1.0,2024-10-13 09:36:40,
STU10957,,,Library,5.0,2023-01-12 13:23:05,Good experience with library
STU10958,2023-2024,Chemistry,Parking,3.0,2023-03-28 10:01:08,Poor maintenance of parking
STU10959,2022-2023,Economics,Library,5.0,2022-12-20 10:02:42,Poor maintenance of library
STU10960,2022-2023,,,2.0,2022-11-23 12:37:23,
STU10961,2021-2022,Architecture,Hostel,2.0,2021-08-09 14:11:16,
STU10962,2022-2023,Architecture,Cafeteria,3.0,2022-06-10 17:58:44,Excellent facilities at cafeteria
STU10963,2022-2023,Chemistry,Medical Center,4.0,2022-11-20 15:24:30,Poor maintenance of medical center
STU10964,2022-2023,Biology,Medical Center,1.0,2022-11-03 17:37:21,
STU10965,2023-2024,English Literature,Computer Lab,5.0,2023-03-04 13:25:56,
STU10966,2024-2025,Economics,Parking,,2024-10-24 09:43:35,
STU10967,,Mathematics,Classrooms,5.0,2021-09-13 10:41:43,
STU10968,2023-2024,Physics,Library,4.0,2023-03-20 11:06:08,
STU10969,,Biology,Hostel,3.0,2023-02-18 10:10:30,Disappointed with hostel condition
STU10970,2021-2022,Architecture,Medical Center,5.0,2021-12-21 11:16:58,Satisfactory services at medical center
STU10971,2022-2023,Mechanical Engineering,Library,,2022-07-22 14:04:42,Poor maintenance of library
STU10972,2022-2023,Mathematics,Medical Center,1.0,2022-01-07 12:54:44,Excellent facilities at medical center
STU10973,2022-2023,Civil Engineering,Hostel,3.0,2022-03-17 16:14:04,Poor maintenance of hostel
STU10974,2022-2023,Electrical Engineering,Computer Lab,5.0,2022-01-12 11:09:46,
STU10975,2023-2024,,Cafeteria,5.0,2023-10-27 09:02:02,Excellent facilities at cafeteria
STU10976,2021-2022,Civil Engineering,Parking,2.0,2021-01-14 10:26:32,
STU10977,2023-2024,Business Administration,Auditorium,4.0,2023-05-05 13:25:40,
STU10978,2023-2024,English Literature,Auditorium,5.0,2023-07-28 11:00:51,Satisfactory services at auditorium
STU10979,2024-2025,Biology,Library,5.0,2024-12-16 09:12:37,
STU10980,2023-2024,Biology,Medical Center,1.0,2023-01-05 14:30:15,Disappointed with medical center condition
STU10981,2022-2023,Economics,Sports Complex,5.0,2022-10-09 11:58:49,
STU10982,2022-2023,Psychology,Library,,2022-08-05 16:02:59,
STU10983,2024-2025,Economics,Medical Center,4.0,2024-02-24 13:06:32,
STU10984,2022-2023,Mathematics,Sports Complex,5.0,2022-05-01 17:04:37,
STU10985,2024-2025,Civil Engineering,Medical Center,,2024-01-01 16:19:15,
STU10986,2021-2022,Chemistry,Medical Center,2.0,2021-04-10 09:41:08,Satisfactory services at medical center
STU10987,,Chemistry,Cafeteria,2.0,2023-03-02 09:49:23,
STU10988,2022-2023,Business Administration,Cafeteria,1.0,2022-06-11 09:31:20,
STU10989,2022-2023,Chemistry,Computer Lab,5.0,2022-09-01 10:18:45,
STU10990,2023-2024,Economics,Classrooms,1.0,2023-12-25 14:03:29,
STU10991,2021-2022,Mechanical Engineering,Parking,2.0,2021-08-17 13:44:56,Excellent facilities at parking
STU10992,2022-2023,Chemistry,Administration Office,1.0,2022-05-07 09:30:54,
STU10993,2022-2023,Mathematics,Auditorium,4.0,2022-06-02 11:51:19,
STU10994,2023-2024,Architecture,Sports Complex,5.0,2023-11-16 12:32:47,
STU10995,2023-2024,Physics,Auditorium,3.0,2023-01-12 17:44:07,Excellent facilities at auditorium
STU10996,2023-2024,Computer Science,Classrooms,,2023-07-05 10:48:17,
STU10997,2024-2025,Mathematics,Cafeteria,2.0,2024-09-26 13:54:39,Needs improvement in cafeteria
STU10998,2023-2024,Computer Science,Hostel,3.0,2023-07-16 14:40:06,
STU10999,2022-2023,Physics,Classrooms,3.0,,
STU11000,2024-2025,Business Administration,Auditorium,3.0,2024-03-01 17:21:49,
STU11001,2021-2022,Mechanical Engineering,Hostel,1.0,2021-11-04 09:55:33,
STU11002,2024-2025,Electrical Engineering,Medical Center,,2024-07-27 14:09:24,
STU11003,2021-2022,Psychology,Computer Lab,4.0,2021-01-23 14:35:48,
STU11004,2023-2024,Mathematics,Hostel,1.0,2023-06-11 16:58:00,
STU11005,,Economics,Auditorium,3.0,2023-07-23 16:04:04,
STU11006,2022-2023,Physics,,5.0,2022-02-10 13:14:12,
STU11007,2023-2024,Architecture,Administration Office,2.0,2023-08-04 09:28:04,Very happy with administration office services
STU11008,2024-2025,Electrical Engineering,Medical Center,4.0,2024-03-15 16:02:28,
STU11009,2022-2023,English Literature,Library,5.0,2022-08-01 17:30:18,
STU11010,2023-2024,Computer Science,Auditorium,3.0,2023-03-13 12:32:19,
STU11011,2021-2022,Architecture,Medical Center,4.0,2021-07-20 11:46:53,
STU11012,2023-2024,Physics,Computer Lab,5.0,2023-07-28 14:09:47,Very happy with computer lab services
STU11013,2022-2023,Chemistry,Hostel,2.0,2022-03-18 11:00:39,Disappointed with hostel condition
STU11014,2024-2025,Mathematics,Classrooms,3.0,2024-01-23 11:42:59,
STU11015,2021-2022,Mathematics,Auditorium,2.0,,
STU11016,2023-2024,Mathematics,Administration Office,2.0,2023-05-24 16:50:31,
STU11017,2022-2023,Civil Engineering,Hostel,3.0,2022-04-25 17:35:40,
STU11018,2023-2024,Chemistry,Classrooms,1.0,2023-02-06 10:51:15,
STU11019,2021-2022,Psychology,Auditorium,1.0,2021-02-22 15:50:56,
STU11020,2022-2023,Biology,Classrooms,1.0,2022-05-26 11:54:09,
STU11021,2024-2025,Electrical Engineering,Parking,2.0,2024-08-04 17:43:59,Very happy with parking services
STU11022,2022-2023,Electrical Engineering,,5.0,2022-05-01 11:59:32,
STU11023,2023-2024,Civil Engineering,Auditorium,3.0,2023-12-06 14:54:56,Could be better at auditorium
STU11024,2022-2023,Mathematics,,5.0,,Needs improvement in computer lab
STU11025,2022-2023,Electrical Engineering,Parking,1.0,2022-01-19 10:32:24,Excellent facilities at parking
STU11026,2023-2024,,Library,5.0,2023-11-11 10:16:33,
STU11027,2023-2024,Business Administration,Cafeteria,4.0,2023-03-11 17:03:24,
STU11028,2021-2022,Civil Engineering,Classrooms,5.0,2021-01-03 13:21:16,
,2022-2023,Electrical Engineering,Parking,2.0,2022-11-02 16:46:12,
STU11030,2024-2025,Mechanical Engineering,Medical Center,5.0,2024-04-09 17:06:14,
STU11031,2023-2024,Business Administration,Hostel,2.0,2023-07-13 16:40:42,Needs improvement in hostel
,2022-2023,Chemistry,Administration Office,2.0,2022-06-28 10:17:03,
STU11033,2021-2022,Mathematics,Medical Center,1.0,2021-08-03 09:01:14,
STU11034,2023-2024,Civil Engineering,Classrooms,4.0,2023-09-20 14:37:25,
STU11035,2023-2024,History,Cafeteria,5.0,2023-06-03 10:46:36,
STU11036,2021-2022,Physics,Medical Center,,2021-04-13 14:34:27,
STU11037,2024-2025,History,Computer Lab,5.0,2024-10-01 11:18:54,
STU11038,2022-2023,Computer Science,Cafeteria,5.0,2022-08-16 17:54:22,Disappointed with cafeteria condition
STU11039,2024-2025,Biology,Cafeteria,1.0,2024-07-01 09:31:08,
STU11040,2021-2022,English Literature,Sports Complex,4.0,2021-07-12 14:19:54,
STU11041,2022-2023,Computer Science,Hostel,3.0,2022-08-01 12:13:35,
STU11042,2023-2024,Mathematics,Classrooms,1.0,2023-07-19 14:14:15,Disappointed with classrooms condition
STU11043,2023-2024,Physics,Auditorium,1.0,2023-01-17 16:43:44,
STU11044,2023-2024,Psychology,Cafeteria,5.0,2023-02-04 11:06:25,
STU11045,2021-2022,Electrical Engineering,Classrooms,2.0,2021-12-07 15:35:28,Very happy with classrooms services
STU11046,2022-2023,Economics,Computer Lab,4.0,2022-10-19 13:26:29,
,2021-2022,English Literature,Parking,2.0,2021-01-25 17:52:40,
STU11048,2023-2024,,Cafeteria,3.0,2023-11-08 12:09:12,
STU11049,2022-2023,Biology,Administration Office,3.0,2022-09-22 13:11:10,
STU11050,2021-2022,Mechanical Engineering,Cafeteria,3.0,2021-04-23 17:49:19,
STU11051,2022-2023,English Literature,Library,5.0,2022-09-23 16:51:47,
STU11052,2021-2022,English Literature,Hostel,3.0,2021-04-17 12:34:43,
STU11053,2023-2024,Mechanical Engineering,Classrooms,,2023-12-21 15:02:31,
STU11054,2022-2023,Civil Engineering,Cafeteria,2.0,2022-05-20 16:06:05,Poor maintenance of cafeteria
STU11055,2023-2024,Chemistry,Auditorium,5.0,,
STU11056,2022-2023,History,Medical Center,1.0,2022-01-26 10:25:14,Good experience with medical center
STU11057,2021-2022,Electrical Engineering,Library,5.0,2021-11-22 17:18:24,
STU11058,2024-2025,Economics,Library,5.0,2024-08-04 13:24:21,
STU11059,2023-2024,Civil Engineering,Sports Complex,,2023-11-21 13:55:40,Very happy with sports complex services
STU11060,2022-2023,,Sports Complex,5.0,2022-02-11 10:32:25,Very happy with sports complex services
STU11061,2024-2025,Biology,Parking,2.0,2024-10-15 17:22:58,Good experience with parking
STU11062,2023-2024,,Sports Complex,5.0,2023-01-23 14:09:15,
STU11063,2024-2025,Civil Engineering,Classrooms,2.0,2024-11-24 11:51:09,Could be better at classrooms
STU11064,2021-2022,Civil Engineering,Parking,3.0,2021-09-08 12:27:06,
,2022-2023,Civil Engineering,Hostel,2.0,2022-02-14 14:42:41,
STU11066,2022-2023,Electrical Engineering,Hostel,2.0,2022-12-19 14:24:47,Excellent facilities at hostel
STU11067,2023-2024,Psychology,Auditorium,4.0,2023-09-13 17:35:50,
STU11068,2023-2024,Biology,Computer Lab,5.0,2023-04-22 13:58:03,
STU11069,2023-2024,English Literature,Parking,,2023-10-19 14:48:04,Very happy with parking services
STU11070,2022-2023,English Literature,Auditorium,3.0,2022-03-18 12:39:58,
STU11071,2023-2024,Civil Engineering,Cafeteria,2.0,2023-02-04 14:42:45,
STU11072,2024-2025,Mechanical Engineering,Auditorium,1.0,2024-09-17 15:53:54,
STU11073,2021-2022,Economics,,5.0,2021-02-26 16:18:54,
STU11074,2024-2025,Computer Science,Administration Office,1.0,2024-11-21 16:24:46,Good experience with administration office
STU11075,2021-2022,Economics,Computer Lab,5.0,2021-12-01 16:06:16,
STU11076,2023-2024,Chemistry,Classrooms,1.0,2023-02-05 10:25:48,
STU11077,2023-2024,Economics,Administration Office,2.0,2023-06-27 11:32:17,Needs improvement in administration office
STU11078,2023-2024,Architecture,Library,4.0,2023-09-02 15:09:19,
STU11079,2024-2025,Economics,Library,5.0,2024-10-16 11:57:46,Needs improvement in library
STU11080,2024-2025,Economics,Classrooms,2.0,2024-07-13 11:14:00,Good experience with classrooms
STU11081,2022-2023,English Literature,Classrooms,3.0,2022-06-20 16:20:06,
STU11082,2023-2024,Architecture,Computer Lab,5.0,2023-05-04 14:17:34,
STU11083,2023-2024,Mathematics,Hostel,2.0,2023-06-15 13:02:36,
STU11084,2021-2022,Electrical Engineering,Sports Complex,5.0,2021-12-28 10:57:51,Disappointed with sports complex condition
STU11085,2024-2025,Mathematics,Library,5.0,2024-09-08 13:55:30,
STU11086,2024-2025,History,Cafeteria,2.0,2024-07-12 12:36:47,
STU11087,2021-2022,Chemistry,Medical Center,5.0,2021-10-09 12:47:09,
STU11088,2022-2023,Physics,Library,4.0,2022-08-09 15:15:18,
STU11089,2023-2024,English Literature,Parking,2.0,2023-12-21 12:49:35,Excellent facilities at parking
STU11090,2023-2024,History,Parking,2.0,2023-08-22 10:49:40,Needs improvement in parking
STU11091,2022-2023,Biology,Computer Lab,4.0,2022-12-22 14:50:18,
STU11092,2023-2024,Psychology,Parking,3.0,2023-10-13 10:02:57,
STU11093,2022-2023,Physics,Parking,3.0,2022-11-20 15:24:23,Could be better at parking
STU11094,2023-2024,Business Administration,Cafeteria,5.0,2023-08-12 13:35:39,
STU11095,2023-2024,Biology,Computer Lab,5.0,2023-10-18 12:07:23,
STU11096,2022-2023,Physics,Parking,3.0,2022-12-13 15:25:52,
STU11097,2021-2022,Biology,Administration Office,2.0,2021-12-21 12:08:09,
STU11098,2021-2022,Biology,Cafeteria,3.0,2021-09-21 14:58:24,
STU11099,2024-2025,,Classrooms,5.0,2024-05-04 10:27:37,
STU11100,2024-2025,Psychology,Classrooms,3.0,2024-01-20 17:14:17,
STU11101,2022-2023,Chemistry,Administration Office,2.0,2022-08-19 10:12:44,
STU11102,2021-2022,Computer Science,Classrooms,4.0,2021-12-13 17:43:50,
STU11103,,Mathematics,Cafeteria,3.0,2023-04-19 17:47:58,
STU11104,2022-2023,Economics,Administration Office,3.0,2022-05-21 14:41:54,
STU11105,2023-2024,Psychology,Sports Complex,5.0,2023-05-21 10:22:43,
STU11106,2022-2023,Electrical Engineering,Cafeteria,3.0,2022-12-26 12:59:07,
STU11107,2023-2024,Electrical Engineering,Computer Lab,5.0,2023-12-26 14:58:57,
STU11108,2021-2022,Business Administration,Library,4.0,2021-06-11 13:07:24,
STU11109,2024-2025,,Cafeteria,,2024-11-20 13:44:40,
STU11110,2022-2023,History,Library,5.0,2022-08-16 09:15:17,
STU11111,2021-2022,Electrical Engineering,Medical Center,5.0,2021-09-24 16:14:56,Disappointed with medical center condition
STU11112,2024-2025,Mathematics,Medical Center,5.0,2024-08-17 14:54:13,
STU11113,2022-2023,Psychology,Cafeteria,1.0,2022-12-18 12:44:39,
STU11114,2023-2024,Biology,Library,5.0,2023-07-15 14:44:12,Disappointed with library condition
STU11115,2024-2025,Economics,Computer Lab,4.0,2024-05-09 12:51:39,
STU11116,2024-2025,Architecture,Library,5.0,2024-04-24 13:32:06,Satisfactory services at library
STU11117,2022-2023,Biology,Parking,2.0,2022-11-27 14:28:16,
STU11118,2024-2025,Economics,,4.0,2024-02-11 16:06:41,Poor maintenance of library
STU11119,2022-2023,Physics,Computer Lab,5.0,2022-04-15 13:12:50,
STU11120,2023-2024,Business Administration,Classrooms,2.0,2023-10-16 16:08:26,
,2023-2024,Mathematics,Auditorium,5.0,2023-03-17 17:36:56,Poor maintenance of auditorium
STU11122,2021-2022,Civil Engineering,Computer Lab,,,Disappointed with computer lab condition
STU11123,2023-2024,Psychology,Sports Complex,5.0,2023-04-15 15:11:28,Very happy with sports complex services
STU11124,2024-2025,English Literature,Library,5.0,2024-10-12 12:26:22,
STU11125,2021-2022,Physics,Computer Lab,5.0,2021-04-11 15:52:41,
STU11126,2022-2023,Physics,Auditorium,4.0,2022-02-14 11:49:20,Excellent facilities at auditorium
,2021-2022,Business Administration,Auditorium,4.0,2021-12-26 10:18:02,
STU11128,2022-2023,Computer Science,Library,5.0,2022-07-02 17:40:04,
STU11129,2022-2023,History,Cafeteria,4.0,2022-08-13 13:00:08,
STU11130,,Chemistry,Computer Lab,,2022-07-10 16:43:24,
,2023-2024,,Administration Office,2.0,2023-04-09 15:52:52,
,2021-2022,,Administration Office,3.0,2021-10-27 13:00:59,Good experience with administration office
STU11133,2024-2025,Mechanical Engineering,Sports Complex,5.0,2024-09-28 15:07:18,
STU11134,2022-2023,Economics,,5.0,2022-03-11 11:18:09,
STU11135,2024-2025,Chemistry,Administration Office,2.0,2024-05-04 17:56:48,
STU11136,2022-2023,Psychology,,5.0,2022-12-21 11:57:43,
STU11137,2021-2022,,,5.0,2021-07-26 10:34:18,
STU11138,2021-2022,Civil Engineering,Cafeteria,2.0,2021-03-06 15:22:17,
,2024-2025,Chemistry,Sports Complex,5.0,2024-03-07 15:15:30,Poor maintenance of sports complex
STU11140,2021-2022,Electrical Engineering,Computer Lab,5.0,2021-11-11 09:53:49,
STU11141,2022-2023,Biology,Medical Center,5.0,2022-07-02 09:43:41,
STU11142,2022-2023,English Literature,Parking,1.0,2022-10-03 15:43:07,
STU11143,,,Auditorium,2.0,2023-06-06 17:32:21,
STU11144,2024-2025,Biology,Administration Office,2.0,2024-12-28 10:57:47,
STU11145,,Mathematics,Medical Center,1.0,2024-12-28 13:47:24,
STU11146,2023-2024,Mechanical Engineering,Library,5.0,2023-12-12 11:56:48,Disappointed with library condition
STU11147,2023-2024,English Literature,Administration Office,3.0,2023-08-20 16:08:06,
STU11148,2022-2023,,Administration Office,2.0,2022-12-03 15:45:14,Satisfactory services at administration office
STU11149,2021-2022,Physics,Sports Complex,5.0,2021-05-03 17:46:18,
STU11150,2021-2022,,Library,4.0,2021-11-22 11:35:37,
STU11151,2022-2023,Psychology,Computer Lab,5.0,2022-09-20 14:20:00,Excellent facilities at computer lab
STU11152,2022-2023,Computer Science,,5.0,2022-11-22 14:11:54,
STU11153,2022-2023,Business Administration,Auditorium,4.0,2022-10-20 12:25:52,
STU11154,2023-2024,Mathematics,Medical Center,5.0,2023-10-03 13:34:31,
STU11155,2024-2025,Biology,Parking,,2024-04-20 16:01:19,
STU11156,2021-2022,Economics,Cafeteria,4.0,2021-08-06 15:49:53,
STU11157,2024-2025,Biology,Computer Lab,5.0,2024-02-28 15:15:06,
STU11158,2022-2023,Computer Science,Library,5.0,2022-05-15 12:06:31,
STU11159,2022-2023,Mathematics,Classrooms,2.0,2022-11-13 14:23:32,
STU11160,2021-2022,Mathematics,Classrooms,2.0,2021-07-23 13:39:29,
STU11161,2022-2023,Economics,Hostel,2.0,2022-09-02 12:17:04,
STU11162,2023-2024,Physics,Computer Lab,4.0,2023-01-22 15:16:08,
STU11163,2022-2023,Mathematics,Medical Center,5.0,2022-03-28 17:29:06,Needs improvement in medical center
STU11164,2024-2025,Biology,,5.0,2024-03-28 15:17:34,
STU11165,2022-2023,Mechanical Engineering,Computer Lab,5.0,2022-10-27 09:44:41,
STU11166,2024-2025,History,Parking,1.0,2024-06-12 17:14:03,Poor maintenance of parking
STU11167,2022-2023,English Literature,Administration Office,2.0,2022-07-20 17:40:07,
STU11168,2021-2022,Psychology,Auditorium,2.0,2021-11-04 12:49:50,
STU11169,2024-2025,Economics,Administration Office,1.0,2024-06-26 10:01:54,
STU11170,2024-2025,Chemistry,,3.0,2024-01-25 09:12:18,Good experience with administration office
STU11171,2021-2022,Business Administration,Auditorium,1.0,2021-06-11 09:57:22,
STU11172,2024-2025,Architecture,Sports Complex,5.0,2024-06-06 10:51:39,Disappointed with sports complex condition
STU11173,2022-2023,Mechanical Engineering,,5.0,2022-03-14 14:22:39,Satisfactory services at sports complex
STU11174,2023-2024,,Parking,,2023-07-24 10:06:37,
STU11175,2022-2023,Chemistry,Classrooms,5.0,2022-02-10 15:53:59,Satisfactory services at classrooms
STU11176,2022-2023,Chemistry,Computer Lab,5.0,2022-01-21 17:54:47,
STU11177,2021-2022,Computer Science,Sports Complex,5.0,2021-01-22 12:32:40,
,2023-2024,Economics,Medical Center,4.0,2023-11-09 17:55:15,
STU11179,2023-2024,History,Cafeteria,4.0,2023-02-21 09:34:00,
STU11180,2023-2024,Civil Engineering,Medical Center,4.0,2023-12-21 13:44:16,
STU11181,2023-2024,Business Administration,Hostel,2.0,2023-01-25 10:05:16,
STU11182,2022-2023,Physics,Computer Lab,5.0,2022-06-24 09:56:18,Excellent facilities at computer lab
STU11183,2021-2022,Biology,Classrooms,1.0,2021-03-23 11:18:50,Poor maintenance of classrooms
STU11184,2022-2023,Chemistry,Auditorium,2.0,2022-04-24 14:06:47,
STU11185,2022-2023,Chemistry,Parking,1.0,2022-09-20 10:15:53,
STU11186,2023-2024,Chemistry,,4.0,2023-08-21 14:17:01,
STU11187,2023-2024,Biology,Parking,2.0,2023-12-04 10:07:09,
STU11188,2021-2022,Biology,Administration Office,2.0,2021-01-21 10:31:37,
STU11189,2022-2023,Electrical Engineering,Medical Center,5.0,2022-08-28 16:38:05,Excellent facilities at medical center
STU11190,2024-2025,English Literature,Auditorium,2.0,2024-01-27 13:42:21,
STU11191,2024-2025,Mechanical Engineering,Medical Center,1.0,2024-09-13 15:37:31,
STU11192,2023-2024,Chemistry,,,2023-06-05 11:20:23,
STU11193,2021-2022,Biology,Parking,2.0,2021-05-25 12:59:56,Very happy with parking services
STU11194,2023-2024,Mechanical Engineering,Administration Office,2.0,2023-03-07 15:05:15,Good experience with administration office
STU11195,2023-2024,Biology,Computer Lab,5.0,2023-12-23 10:28:11,
STU11196,2022-2023,Computer Science,Administration Office,,2022-03-27 16:54:43,Excellent facilities at administration office
STU11197,2022-2023,Computer Science,Medical Center,5.0,2022-01-06 16:54:19,Poor maintenance of medical center
STU11198,2023-2024,Psychology,Sports Complex,4.0,2023-12-01 15:49:47,
STU11199,2023-2024,History,Parking,1.0,2023-05-10 10:20:23,
